"id","SehirIlceMahalleAdi","UstID","minlongitude","minlatitude","maxlongitude","maxlatitude","MahalleID"
1405,İSLAHİYE,27,36.465575,36.827980,36.964504,37.157924,1415
1406,ŞAHİNBEY,27,36.999068,36.727019,37.517194,37.137932,1841
1407,ŞEHİTKAMİL,27,36.996262,36.993664,37.685628,37.346473,1844
1408,ALUCRA,28,38.528659,40.178086,39.043315,40.555928,1133
1409,BULANCAK,28,37.969938,40.496705,38.309464,40.945749,1212
1410,DERELİ,28,38.115955,40.450545,38.569825,40.808924,1272
1411,DOĞANKENT,28,38.875857,40.717518,39.039353,40.851356,1912
1412,ESPİYE,28,38.623543,40.535845,38.840896,40.974243,1320
1413,EYNESİL,28,39.082271,40.938531,39.177300,41.079302,1324
1414,GÖRELE,28,38.922821,40.773111,39.152356,41.045600,1361
1415,GÜCE,28,38.761748,40.563813,38.930761,40.919800,1930
1416,KEŞAP,28,38.449567,40.700194,38.645903,40.972916,1465
1417,MERKEZ,28,38.246979,40.668222,38.519515,40.931508,1352
1418,PİRAZİZ,28,38.004327,40.781360,38.176164,40.958203,1837
1419,TİREBOLU,28,38.726491,40.785640,38.964360,41.040511,1678
1420,YAĞLIDERE,28,38.488680,40.485400,38.728857,40.899477,1854
1421,ÇAMOLUK,28,38.524900,40.047608,38.953763,40.243690,1893
1422,ÇANAKÇI,28,38.964611,40.779250,39.143518,40.942977,1894
1423,ŞEBİNKARAHİSAR,28,38.128978,40.132457,38.689694,40.506305,1654
1424,KELKİT,29,39.171246,39.866689,39.812958,40.302020,1458
1425,KÖSE,29,39.516501,40.109945,39.855363,40.332258,1822
1426,KÜRTÜN,29,38.782949,40.460501,39.329274,40.808662,1971
1427,MERKEZ,29,39.268879,40.254237,40.116358,40.732301,1369
1428,TORUL,29,38.987830,40.292745,39.560956,40.697434,1684
1429,ŞİRAN,29,38.881424,39.979557,39.331112,40.364593,1660
1430,DERECİK,30,44.183193,36.962854,44.561371,37.218596,2107
1431,MERKEZ,30,43.311655,37.332045,44.092094,37.805173,1377
1432,YÜKSEKOVA,30,43.862320,37.286685,44.630422,37.807131,1737
1433,ÇUKURCA,30,43.294448,37.192763,43.958157,37.418935,1261
1434,ŞEMDİNLİ,30,44.172037,37.144594,44.815380,37.477354,1656
1435,ALTINÖZÜ,31,36.156366,35.944462,36.400036,36.199571,1131
1436,ANTAKYA,31,36.023355,36.150869,36.396987,36.413012,2080
1437,ARSUZ,31,35.779491,36.210735,36.154777,36.585558,2081
1438,BELEN,31,36.028811,36.307770,36.289729,36.549818,1887
1439,DEFNE,31,36.036844,36.038007,36.192916,36.240247,2082
1440,DÖRTYOL,31,36.102383,36.778201,36.447896,36.923058,1289
1441,ERZİN,31,36.007310,36.890392,36.362082,37.019445,1792
1442,HASSA,31,36.335855,36.613815,36.671908,36.921845,1382
1443,KIRIKHAN,31,36.260666,36.376959,36.590795,36.704518,1468
1444,KUMLU,31,36.277184,36.302709,36.618654,36.456220,1970
1445,PAYAS,31,36.183633,36.706789,36.354600,36.800630,2083
1446,REYHANLI,31,36.331431,36.196458,36.697957,36.363949,1585
1447,SAMANDAĞ,31,35.853396,36.009375,36.086782,36.301838,1591
1448,YAYLADAĞI,31,35.917629,35.808592,36.230387,36.131789,1721
1449,İSKENDERUN,31,36.020868,36.499496,36.360143,36.728015,1413
1450,AKSU,32,30.985763,37.565708,31.354483,37.905106,1755
1451,ATABEY,32,30.536257,37.880144,30.760928,38.088628,1154
1452,EĞİRDİR,32,30.735897,37.508141,31.189479,38.131536,1297
1453,GELENDOST,32,30.838287,37.971504,31.195004,38.223632,1341
1454,GÖNEN,32,30.327564,37.812900,30.593300,38.033294,1929
1455,KEÇİBORLU,32,30.081065,37.780495,30.374513,38.045681,1456
1456,MERKEZ,32,30.418041,37.546787,30.833489,37.903843,1401
1457,SENİRKENT,32,30.512175,38.044848,30.843082,38.306747,1615
1458,SÜTÇÜLER,32,30.791638,37.365552,31.363955,37.721666,1648
1459,ULUBORLU,32,30.334666,38.008058,30.561786,38.190026,1699
1460,YALVAÇ,32,30.769329,38.118208,31.424145,38.505168,1717
1461,YENİŞARBADEMLİ,32,31.240794,37.679691,31.451254,37.889131,2001
1462,ŞARKİKARAAĞAÇ,32,31.128482,37.853755,31.544608,38.223615,1651
1463,AKDENİZ,33,34.598880,36.783820,34.860975,36.986933,2064
1464,ANAMUR,33,32.536177,36.016707,32.942374,36.539623,1135
1465,AYDINCIK,33,33.160663,36.124743,33.459258,36.295795,1766
1466,BOZYAZI,33,32.760488,36.069928,33.200509,36.490636,1779
1467,ERDEMLİ,33,33.821800,36.457274,34.441084,37.192049,1311
1468,GÜLNAR,33,33.039142,36.120147,33.632625,36.580148,1366
1469,MEZİTLİ,33,34.241285,36.681063,34.555320,36.980955,2065
1470,MUT,33,32.998390,36.454274,33.772524,36.975495,1536
1471,SİLİFKE,33,33.511713,36.133701,34.141298,37.004454,1621
1472,TARSUS,33,34.569490,36.726036,35.158480,37.376649,1665
1473,TOROSLAR,33,34.198773,36.790910,34.670934,37.410696,2066
1474,YENİŞEHİR,33,34.439126,36.762764,34.619819,36.924393,2067
1475,ÇAMLIYAYLA,33,34.411064,37.066295,34.758347,37.435227,1892
1476,ADALAR,34,28.969141,40.818165,29.148260,40.914566,1103
1477,ARNAVUTKÖY,34,28.488797,41.089746,28.821324,41.408193,2048
1478,ATAŞEHİR,34,29.072244,40.959029,29.206278,41.009528,2049
1479,AVCILAR,34,28.683702,40.968987,28.756692,41.080543,2003
1480,BAHÇELİEVLER,34,28.804420,40.991660,28.884746,41.027218,2005
1481,BAKIRKÖY,34,28.773148,40.954508,28.896622,41.007142,1166
1482,BAYRAMPAŞA,34,28.878448,41.024338,28.923980,41.077101,1886
1483,BAĞCILAR,34,28.807967,41.017520,28.872690,41.072214,2004
1484,BAŞAKŞEHİR,34,28.639362,41.057785,28.823924,41.149446,2050
1485,BEYKOZ,34,29.064214,41.042031,29.364949,41.234632,1185
1486,BEYLİKDÜZÜ,34,28.594876,40.957192,28.698390,41.018631,2051
1487,BEYOĞLU,34,28.939004,41.021025,28.995755,41.065071,1186
1488,BEŞİKTAŞ,34,28.989566,41.036762,29.055098,41.106673,1183
1489,BÜYÜKÇEKMECE,34,28.390983,40.984576,28.634821,41.129654,1782
1490,ESENLER,34,28.813594,41.017319,28.900626,41.135300,2016
1491,ESENYURT,34,28.620525,40.998827,28.701926,41.098609,2053
1492,EYÜPSULTAN,34,28.770507,41.024339,28.976283,41.308697,1325
1493,FATİH,34,28.919171,40.987637,28.988072,41.040882,1327
1494,GAZİOSMANPAŞA,34,28.874389,41.051592,28.939144,41.096245,1336
1495,GÜNGÖREN,34,28.858493,41.001386,28.900823,41.038549,2010
1496,KADIKÖY,34,29.014849,40.949998,29.111257,41.012268,1421
1497,KARTAL,34,29.138289,40.878148,29.255199,40.963065,1449
1498,KAĞITHANE,34,28.949372,41.052837,29.008196,41.112959,1810
1499,KÜÇÜKÇEKMECE,34,28.739023,40.977276,28.811670,41.064086,1823
1500,MALTEPE,34,29.094810,40.906637,29.216277,40.981197,2012
1501,PENDİK,34,29.215418,40.853817,29.506510,41.036047,1835
1502,SANCAKTEPE,34,29.182914,40.946046,29.364344,41.052722,2054
1503,SARIYER,34,28.932335,41.081121,29.116260,41.262502,1604
1504,SULTANBEYLİ,34,29.244706,40.931699,29.319846,41.004814,2014
1505,SULTANGAZİ,34,28.824494,41.081541,28.922600,41.159735,2055
1506,SİLİVRİ,34,27.971373,41.031340,28.395472,41.359039,1622
1507,TUZLA,34,29.254621,40.802689,29.458759,40.980737,2015
1508,ZEYTİNBURNU,34,28.889444,40.977844,28.928906,41.032460,1739
1509,ÇATALCA,34,28.070497,41.055770,28.595340,41.584610,1237
1510,ÇEKMEKÖY,34,29.138379,41.012979,29.401125,41.132670,2052
1511,ÜMRANİYE,34,29.080289,40.988965,29.194812,41.065545,1852
1512,ÜSKÜDAR,34,29.003670,40.992500,29.091789,41.077997,1708
1513,ŞİLE,34,29.320065,40.961377,29.915705,41.216688,1659
1514,ŞİŞLİ,34,28.961649,41.040198,29.016067,41.084770,1663
1515,ALİAĞA,35,26.876211,38.664939,27.179737,38.945032,1128
1516,BALÇOVA,35,27.017247,38.361449,27.095003,38.415330,2006
1517,BAYINDIR,35,27.434697,38.121913,27.833622,38.361168,1178
1518,BAYRAKLI,35,27.111452,38.447798,27.203368,38.509079,2056
1519,BERGAMA,35,26.885703,38.871891,27.480291,39.385292,1181
1520,BEYDAĞ,35,28.121610,38.032517,28.331910,38.156876,1776
1521,BORNOVA,35,27.153409,38.363174,27.347242,38.568689,1203
1522,BUCA,35,27.135691,38.270348,27.367986,38.409060,1780
1523,DİKİLİ,35,26.767901,38.888014,27.077329,39.242802,1280
1524,FOÇA,35,26.707187,38.589150,26.991942,38.762596,1334
1525,GAZİEMİR,35,27.069940,38.266487,27.228349,38.362519,2009
1526,GÜZELBAHÇE,35,26.809514,38.286384,26.951625,38.384896,2018
1527,KARABAĞLAR,35,26.937768,38.287731,27.142443,38.406102,2057
1528,KARABURUN,35,26.323141,38.421409,26.641364,38.680465,1432
1529,KARŞIYAKA,35,27.062320,38.448694,27.191654,38.553799,1448
1530,KEMALPAŞA,35,27.260939,38.292406,27.723970,38.565546,1461
1531,KINIK,35,27.221447,38.922734,27.560342,39.164702,1467
1532,KONAK,35,27.068874,38.393037,27.189448,38.450761,1819
1533,KİRAZ,35,28.122525,38.087729,28.493051,38.358622,1477
1534,MENDERES,35,26.943717,37.980091,27.313925,38.319030,1826
1535,MENEMEN,35,26.815538,38.513421,27.264256,38.741790,1521
1536,NARLIDERE,35,26.923075,38.334328,27.034507,38.418182,2013
1537,SEFERİHİSAR,35,26.756157,38.020267,27.018386,38.309271,1611
1538,SELÇUK,35,27.247157,37.818577,27.497796,38.051819,1612
1539,TORBALI,35,27.206178,38.006240,27.522910,38.327714,1682
1540,TİRE,35,27.455932,37.961013,27.964035,38.209555,1677
1541,URLA,35,26.467237,38.102936,26.888938,38.547410,1703
1542,ÇEŞME,35,26.230201,38.182898,26.526318,38.427944,1251
1543,ÇİĞLİ,35,26.840933,38.427941,27.109194,38.556276,2007
1544,ÖDEMİŞ,35,27.775621,37.965779,28.196461,38.418585,1563
1545,AKYAKA,36,43.445906,40.611940,43.749851,40.972861,1756
1546,ARPAÇAY,36,43.035910,40.681547,43.616932,41.094689,1149
1547,DİGOR,36,43.193748,40.108982,43.715177,40.479426,1279
1548,KAĞIZMAN,36,42.689978,39.945223,43.492590,40.350507,1424
1549,MERKEZ,36,42.800113,40.308506,43.706071,40.816040,1447
1550,SARIKAMIŞ,36,42.130787,39.929148,42.859327,40.469258,1601
1551,SELİM,36,42.519511,40.207045,42.978121,40.715050,1614
1552,SUSUZ,36,42.893441,40.694495,43.282504,40.957826,1645
1553,ABANA,37,33.972667,41.918002,34.125530,41.982664,1101
1554,ARAÇ,37,32.920753,40.984936,33.559356,41.383922,1140
1555,AZDAVAY,37,33.129894,41.528380,33.526674,41.897267,1162
1556,AĞLI,37,33.463721,41.599475,33.692249,41.841726,1867
1557,BOZKURT,37,33.910578,41.762208,34.170191,41.981185,1208
1558,CİDE,37,32.750532,41.734641,33.383685,42.019975,1221
1559,DADAY,37,33.097733,41.330199,33.608553,41.619790,1264
1560,DEVREKANİ,37,33.723762,41.526966,34.119665,41.852520,1277
1561,DOĞANYURT,37,33.335147,41.872470,33.532589,42.016431,1915
1562,HANÖNÜ,37,34.299746,41.509185,34.603278,41.741680,1940
1563,KÜRE,37,33.476442,41.692719,33.850029,41.916206,1499
1564,MERKEZ,37,33.491899,41.040967,34.153567,41.591858,1450
1565,PINARBAŞI,37,32.873972,41.483542,33.225572,41.774051,1836
1566,SEYDİLER,37,33.589762,41.551230,33.799701,41.735603,1984
1567,TAŞKÖPRÜ,37,33.914047,41.174722,34.476119,41.758639,1666
1568,TOSYA,37,33.796231,40.830189,34.329492,41.192985,1685
1569,ÇATALZEYTİN,37,34.090064,41.742353,34.287377,41.973250,1238
1570,İHSANGAZİ,37,33.413638,41.023266,33.693020,41.310792,1805
1571,İNEBOLU,37,33.497680,41.802378,33.929840,42.000396,1410
1572,ŞENPAZAR,37,33.101584,41.728359,33.353458,41.916668,1845
1573,AKKIŞLA,38,36.068839,38.891539,36.331655,39.103036,1752
1574,BÜNYAN,38,35.694188,38.587537,36.149980,39.013347,1218
1575,DEVELİ,38,35.273059,37.987823,36.005510,38.525152,1275
1576,FELAHİYE,38,35.352401,38.977323,35.701929,39.210229,1330
1577,HACILAR,38,35.300677,38.489844,35.484077,38.727078,1936
1578,KOCASİNAN,38,34.975311,38.720570,35.778925,39.059046,1863
1579,MELİKGAZİ,38,35.311714,38.473825,35.824176,38.913794,1864
1580,PINARBAŞI,38,35.980256,38.485316,36.961817,39.153258,1576
1581,SARIOĞLAN,38,35.759539,38.978936,36.188182,39.302220,1603
1582,SARIZ,38,36.201035,38.271323,36.779690,38.710916,1605
1583,TALAS,38,35.531015,38.495399,35.875028,38.735601,1846
1584,TOMARZA,38,35.599239,38.232358,36.287626,38.602255,1680
1585,YAHYALI,38,35.095872,37.650128,35.682435,38.254637,1715
1586,YEŞİLHİSAR,38,34.894805,38.140228,35.325950,38.481402,1727
1587,ÖZVATAN,38,35.626615,39.001640,35.847027,39.257992,1978
1588,İNCESU,38,35.015790,38.410890,35.428430,38.826165,1409
1589,BABAESKİ,39,26.911443,41.271399,27.278023,41.617763,1163
1590,DEMİRKÖY,39,27.492642,41.737785,28.057374,42.006499,1270
1591,KOFÇAZ,39,26.959147,41.860629,27.338664,42.104699,1480
1592,LÜLEBURGAZ,39,27.206776,41.226609,27.630615,41.571431,1505
1593,MERKEZ,39,26.898568,41.561139,27.558184,42.063654,1471
1594,PEHLİVANKÖY,39,26.873158,41.311638,27.041747,41.463151,1572
1595,PINARHİSAR,39,27.327108,41.472552,27.713642,41.842979,1577
1596,VİZE,39,27.607677,41.433120,28.125555,41.766965,1714
1597,AKPINAR,40,33.735837,39.295812,34.155638,39.678644,1754
1598,AKÇAKENT,40,33.951478,39.522261,34.217473,39.763318,1869
1599,BOZTEPE,40,34.191884,39.177656,34.617711,39.471506,1890
1600,KAMAN,40,33.388219,39.135339,33.998438,39.507772,1429
1601,MERKEZ,40,33.688934,38.818786,34.323128,39.525061,1472
1602,MUCUR,40,34.226229,38.857300,34.698672,39.322183,1529
1603,ÇİÇEKDAĞI,40,34.053363,39.357213,34.646694,39.796275,1254
1604,BAŞİSKELE,41,29.847083,40.527440,30.057892,40.762067,2058
1605,DARICA,41,29.333126,40.753075,29.426968,40.806174,2060
1606,DERİNCE,41,29.789606,40.743379,29.940881,41.020148,2030
1607,DİLOVASI,41,29.492792,40.763399,29.686529,40.905811,2061
1608,GEBZE,41,29.339897,40.764735,29.753319,41.044439,1338
1609,GÖLCÜK,41,29.678882,40.572436,29.908152,40.730378,1355
1610,KANDIRA,41,29.834037,40.872060,30.367743,41.209760,1430
1611,KARAMÜRSEL,41,29.481469,40.521065,29.719954,40.705416,1440
1612,KARTEPE,41,29.986099,40.588952,30.262170,40.786927,2063
1613,KÖRFEZ,41,29.585981,40.740558,29.850873,41.034148,1821
1614,ÇAYIROVA,41,29.362259,40.811674,29.428915,40.880136,2059
1615,İZMİT,41,29.854168,40.720553,30.263934,40.971557,2062
1616,AHIRLI,42,31.918874,37.093720,32.254065,37.433319,1868
1617,AKÖREN,42,32.185291,37.264775,32.577397,37.558409,1753
1618,AKŞEHİR,42,31.237411,38.172228,31.718327,38.569170,1122
1619,ALTINEKİN,42,32.601125,38.141440,33.257888,38.493089,1760
1620,BEYŞEHİR,42,31.342496,37.439964,31.998261,38.021584,1188
1621,BOZKIR,42,32.027670,36.970269,32.617901,37.326288,1207
1622,CİHANBEYLİ,42,32.347947,38.351215,33.516499,39.038824,1222
1623,DERBENT,42,31.835373,37.886661,32.130968,38.082379,1907
1624,DEREBUCAK,42,31.360523,37.335070,31.752978,37.522289,1789
1625,DOĞANHİSAR,42,31.509754,37.997512,31.794646,38.279525,1285
1626,EMİRGAZİ,42,33.550585,37.784546,34.080695,38.126376,1920
1627,EREĞLİ,42,33.749807,37.352531,34.398146,38.025747,1312
1628,GÜNEYSINIR,42,32.589179,37.025223,32.826560,37.370208,1933
1629,HADİM,42,32.180781,36.752459,32.823872,37.145362,1375
1630,HALKAPINAR,42,34.120833,37.232402,34.427027,37.526722,1937
1631,HÜYÜK,42,31.436700,37.821851,31.791141,38.032915,1804
1632,ILGIN,42,31.667356,37.994078,32.145065,38.621250,1400
1633,KADINHANI,42,32.072881,38.111832,32.347947,38.835140,1422
1634,KARAPINAR,42,33.119256,37.465746,33.953080,38.018650,1441
1635,KARATAY,42,32.493215,37.658393,33.408111,38.265930,1814
1636,KULU,42,32.616747,38.756220,33.393947,39.268282,1491
1637,MERAM,42,31.965870,37.462301,32.689636,37.942957,1827
1638,SARAYÖNÜ,42,32.290127,38.126192,32.641888,38.820203,1598
1639,SELÇUKLU,42,32.060442,37.870219,33.021234,38.337556,1839
1640,SEYDİŞEHİR,42,31.698111,37.207798,32.199593,37.715932,1617
1641,TAŞKENT,42,32.418153,36.699841,32.797603,36.981660,1848
1642,TUZLUKÇU,42,31.485501,38.337345,31.823157,38.663693,1990
1643,YALIHÜYÜK,42,31.983949,37.176781,32.143764,37.356631,1994
1644,YUNAK,42,31.499077,38.502754,32.460881,39.027863,1735
1645,ÇELTİK,42,31.589387,38.856371,32.118067,39.117664,1902
1646,ÇUMRA,42,32.421057,37.251963,33.205017,37.802395,1262
1647,ALTINTAŞ,43,29.780844,38.889628,30.266244,39.208419,1132
1648,ASLANAPA,43,29.675371,39.011693,30.056581,39.407828,1764
1649,DOMANİÇ,43,29.357176,39.677671,29.772810,39.885549,1288
1650,DUMLUPINAR,43,29.808065,38.815481,30.207254,39.013155,1790
1651,EMET,43,29.027371,39.186426,29.648509,39.519786,1304
1652,GEDİZ,43,29.158557,38.800393,29.846130,39.187580,1339
1653,HİSARCIK,43,29.039659,39.133591,29.442541,39.278478,1802
1654,MERKEZ,43,29.724267,39.114549,30.472577,39.707152,1500
1655,PAZARLAR,43,29.032856,38.858386,29.182865,39.058218,1979
1656,SİMAV,43,28.613111,38.855302,29.233993,39.543668,1625
1657,TAVŞANLI,43,28.937941,39.353837,29.824294,39.777108,1671
1658,ÇAVDARHİSAR,43,29.442539,39.104476,29.756649,39.372319,1898
1659,ŞAPHANE,43,29.067836,38.844803,29.302612,39.110211,1843
1660,AKÇADAĞ,44,37.569346,38.226094,38.159301,38.530831,1114
1661,ARAPGİR,44,38.225386,38.744323,38.683358,39.151539,1143
1662,ARGUVAN,44,38.075457,38.595112,38.503189,39.123880,1148
1663,BATTALGAZİ,44,38.282027,38.123015,38.742084,38.499917,1772
1664,DARENDE,44,37.260909,38.336666,37.907457,38.794457,1265
1665,DOĞANYOL,44,38.932341,38.177577,39.138727,38.347430,1914
1666,DOĞANŞEHİR,44,37.577336,37.888074,38.157433,38.256568,1286
1667,HEKİMHAN,44,37.745113,38.530242,38.157227,39.089847,1390
1668,KALE,44,38.630478,38.286046,38.925596,38.441895,1953
1669,KULUNCAK,44,37.492723,38.681301,37.821562,39.020702,1969
1670,PÜTÜRGE,44,38.575730,38.005417,39.116391,38.351388,1582
1671,YAZIHAN,44,37.925739,38.483355,38.402948,38.718052,1995
1672,YEŞİLYURT,44,37.992950,38.072568,38.469416,38.512104,1729
1673,AHMETLİ,45,27.795651,38.399377,28.023844,38.632643,1751
1674,AKHİSAR,45,27.464432,38.754795,28.176847,39.232032,1118
1675,ALAŞEHİR,45,28.240099,38.109561,28.785095,38.564446,1127
1676,DEMİRCİ,45,28.424172,38.741711,28.955021,39.164337,1269
1677,GÖLMARMARA,45,27.818391,38.589638,28.110112,38.790298,1793
1678,GÖRDES,45,28.048178,38.750210,28.495417,39.118323,1362
1679,KIRKAĞAÇ,45,27.609803,39.031130,27.982486,39.349871,1470
1680,KULA,45,28.446618,38.379568,28.843857,38.738368,1489
1681,KÖPRÜBAŞI,45,28.239932,38.648462,28.623610,38.898561,1965
1682,SALİHLİ,45,27.926625,38.313254,28.469738,38.766777,1590
1683,SARIGÖL,45,28.556866,38.086731,28.870204,38.337062,1600
1684,SARUHANLI,45,27.425324,38.589862,27.901971,38.972376,1606
1685,SELENDİ,45,28.619323,38.657521,29.131530,38.934163,1613
1686,SOMA,45,27.391624,39.037197,27.809344,39.414893,1634
1687,TURGUTLU,45,27.611003,38.306201,27.893315,38.635538,1689
1688,YUNUSEMRE,45,27.098668,38.540934,27.467472,38.951584,2087
1689,ŞEHZADELER,45,27.375554,38.453365,27.629276,38.833843,2086
1690,AFŞİN,46,36.580581,38.080774,37.091559,38.588818,1107
1691,ANDIRIN,46,36.206753,37.339831,36.583388,37.839499,1136
1692,DULKADİROĞLU,46,36.893307,37.340450,37.282862,37.905315,2084
1693,EKİNÖZÜ,46,36.950048,37.870978,37.290505,38.124463,1919
1694,ELBİSTAN,46,36.999086,38.005869,37.752040,38.570731,1299
1695,GÖKSUN,46,36.201486,37.818996,37.007204,38.323614,1353
1696,NURHAK,46,37.202981,37.805295,37.603632,38.120257,1975
1697,ONİKİŞUBAT,46,36.459000,37.364934,37.068302,38.009847,2085
1698,PAZARCIK,46,36.968346,37.198874,37.591432,37.681613,1570
1699,TÜRKOĞLU,46,36.618920,37.216431,37.050412,37.483206,1694
1700,ÇAĞLAYANCERİT,46,37.146151,37.634230,37.517563,37.920570,1785
1701,ARTUKLU,47,40.547646,37.104611,41.074371,37.570124,2088
1702,DARGEÇİT,47,41.549116,37.402382,41.897760,37.685480,1787
1703,DERİK,47,39.907078,37.070946,40.431888,37.553884,1273
1704,KIZILTEPE,47,40.152039,36.908044,40.739215,37.336835,1474
1705,MAZIDAĞI,47,40.195147,37.308001,40.674971,37.604114,1519
1706,MİDYAT,47,41.068374,37.215538,41.723500,37.531387,1526
1707,NUSAYBİN,47,40.998238,37.062042,41.674404,37.323811,1547
1708,SAVUR,47,40.650682,37.443427,41.125511,37.739141,1609
1709,YEŞİLLİ,47,40.778243,37.215678,40.938723,37.448405,2002
1710,ÖMERLİ,47,40.853122,37.261071,41.171636,37.481050,1564
1711,BODRUM,48,27.180129,36.950474,27.770638,37.185529,1197
1712,DALAMAN,48,28.726555,36.588609,29.245098,37.046222,1742
1713,DATÇA,48,27.361379,36.647400,28.043644,36.813310,1266
1714,FETHİYE,48,28.925444,36.436865,29.307822,36.880761,1331
1715,KAVAKLIDERE,48,28.203854,37.332048,28.510093,37.570743,1958
1716,KÖYCEĞİZ,48,28.405663,36.785275,29.071611,37.144370,1488
1717,MARMARİS,48,27.956293,36.553468,28.443667,37.026151,1517
1718,MENTEŞE,48,28.024199,37.012134,28.844043,37.503695,2089
1719,MİLAS,48,27.363286,36.991562,28.090720,37.539768,1528
1720,ORTACA,48,28.606520,36.691343,28.822791,36.907964,1831
1721,SEYDİKEMER,48,29.099559,36.293533,29.790042,36.980825,2090
1722,ULA,48,28.296835,36.930103,28.737935,37.192347,1695
1723,YATAĞAN,48,27.917432,37.174935,28.368353,37.490946,1719
1724,BULANIK,49,41.783670,38.824843,42.514078,39.339846,1213
1725,HASKÖY,49,41.599002,38.575106,41.962291,38.708637,1801
1726,KORKUT,49,41.672831,38.625977,42.149660,38.916191,1964
1727,MALAZGİRT,49,42.183351,38.919102,42.708208,39.501511,1510
1728,MERKEZ,49,41.110883,38.468068,41.887723,39.071542,1534
1729,VARTO,49,41.144139,39.024015,41.874679,39.357880,1711
1730,ACIGÖL,50,34.348966,38.373386,34.620856,38.692913,1749
1731,AVANOS,50,34.689549,38.650543,35.063890,39.084717,1155
1732,DERİNKUYU,50,34.512158,38.321933,34.909892,38.526113,1274
1733,GÜLŞEHİR,50,34.248065,38.592083,34.722036,38.908938,1367
1734,HACIBEKTAŞ,50,34.400683,38.850345,34.794917,39.181484,1374
1735,KOZAKLI,50,34.594852,39.055515,35.030004,39.379182,1485
1736,MERKEZ,50,34.443197,38.409534,34.864772,38.719415,1543
1737,ÜRGÜP,50,34.781488,38.409734,35.166070,38.756394,1707
1738,ALTUNHİSAR,51,34.059747,37.922251,34.521628,38.121558,1876
1739,BOR,51,34.004157,37.668526,34.884261,38.070873,1201
1740,MERKEZ,51,34.429642,37.877480,35.255042,38.388220,1544
1741,ULUKIŞLA,51,34.299959,37.388806,34.879802,37.734867,1700
1742,ÇAMARDI,51,34.838763,37.650600,35.258618,38.048001,1225
1743,ÇİFTLİK,51,34.269682,38.070873,34.625857,38.280611,1904
1744,AKKUŞ,52,36.676098,40.688249,37.174950,40.948732,1119
1745,ALTINORDU,52,37.683805,40.765448,38.034717,41.020340,2103
1746,AYBASTI,52,37.287995,40.539788,37.500873,40.741540,1158
1747,FATSA,52,37.295291,40.856043,37.671764,41.075989,1328
1748,GÖLKÖY,52,37.460488,40.540024,37.748052,40.778621,1358
1749,GÜLYALI,52,37.970134,40.877130,38.115496,40.981366,1795
1750,GÜRGENTEPE,52,37.455148,40.741308,37.691622,40.913961,1797
1751,KABADÜZ,52,37.837573,40.505899,38.080735,40.892005,1950
1752,KABATAŞ,52,37.332564,40.704419,37.508702,40.795792,1951
1753,KORGAN,52,37.193518,40.627171,37.436963,40.869898,1482
1754,KUMRU,52,37.124321,40.707752,37.357642,40.987314,1493
1755,MESUDİYE,52,37.575179,40.323980,38.039311,40.733518,1525
1756,PERŞEMBE,52,37.615029,40.884117,37.832285,41.136626,1573
